Datum,Filial_ID,Artikel,Verkauf_Ist,Forecast
2024-04-02,SC03,Artikel_004,30,35
2024-04-02,SC04,Artikel_001,40,42
2024-04-02,SC04,Artikel_009,22,21
2024-04-02,SC04,Artikel_005,30,37
2024-04-02,SC04,Artikel_016,26,27
2024-04-02,SC04,Artikel_003,29,31
2024-04-02,SC05,Artikel_009,32,35
2024-04-02,SC05,Artikel_002,36,36
2024-04-02,SC05,Artikel_007,26,27
2024-04-02,SC05,Artikel_019,32,32
2024-04-02,SC05,Artikel_001,29,27
2024-04-02,SC06,Artikel_018,22,22
2024-04-02,SC06,Artikel_013,20,21
2024-04-02,SC06,Artikel_001,41,38
2024-04-02,SC06,Artikel_015,31,36
2024-04-02,SC06,Artikel_016,32,36
2024-04-02,SC07,Artikel_013,34,36
2024-04-02,SC07,Artikel_002,38,35
2024-04-02,SC07,Artikel_016,26,27
2024-04-02,SC07,Artikel_001,31,33
2024-04-02,SC07,Artikel_015,27,25
2024-04-02,SC08,Artikel_002,32,31
2024-04-02,SC08,Artikel_017,33,40
2024-04-02,SC08,Artikel_018,27,32
2024-04-02,SC08,Artikel_014,39,39
2024-04-02,SC08,Artikel_005,27,31
2024-04-02,SC09,Artikel_018,33,29
2024-04-02,SC09,Artikel_001,28,26
2024-04-02,SC09,Artikel_012,38,39
2024-04-02,SC09,Artikel_003,23,27
2024-04-02,SC09,Artikel_019,27,32
2024-04-02,FR00,Artikel_010,28,32
2024-04-02,FR00,Artikel_005,28,33
2024-04-02,FR00,Artikel_015,33,33
2024-04-02,FR00,Artikel_001,28,29
2024-04-02,FR00,Artikel_006,24,24
2024-04-02,FR01,Artikel_003,27,32
2024-04-02,FR01,Artikel_006,32,33
2024-04-02,FR01,Artikel_020,28,30
2024-04-02,FR01,Artikel_013,31,37
2024-04-02,FR01,Artikel_002,34,43
2024-04-02,FR02,Artikel_019,29,28
2024-04-02,FR02,Artikel_018,19,18
2024-04-02,FR02,Artikel_014,31,29
2024-04-02,FR02,Artikel_012,29,31
2024-04-02,FR02,Artikel_010,30,34
2024-04-02,FR03,Artikel_006,32,39
2024-04-02,FR03,Artikel_012,28,36
2024-04-02,FR03,Artikel_019,39,35
2024-04-02,FR03,Artikel_003,30,32
2024-04-02,FR03,Artikel_018,23,23
2024-04-02,FR04,Artikel_003,26,28
2024-04-02,FR04,Artikel_020,30,31
2024-04-02,FR04,Artikel_018,31,29
2024-04-02,FR04,Artikel_010,34,33
2024-04-02,FR04,Artikel_005,30,34
2024-04-02,FR05,Artikel_019,36,38
2024-04-02,FR05,Artikel_013,25,25
2024-04-02,FR05,Artikel_002,29,33
2024-04-02,FR05,Artikel_009,33,32
2024-04-02,FR05,Artikel_005,27,29
2024-04-02,FR06,Artikel_015,35,40
2024-04-02,FR06,Artikel_018,26,28
2024-04-02,FR06,Artikel_001,34,38
2024-04-02,FR06,Artikel_010,33,37
2024-04-02,FR06,Artikel_008,36,37
2024-04-02,FR07,Artikel_019,20,19
2024-04-02,FR07,Artikel_002,28,27
2024-04-02,FR07,Artikel_009,30,30
2024-04-02,FR07,Artikel_011,20,22
2024-04-02,FR07,Artikel_017,18,20
2024-04-02,FR08,Artikel_008,28,27
2024-04-02,FR08,Artikel_002,28,26
2024-04-02,FR08,Artikel_006,27,30
2024-04-02,FR08,Artikel_015,28,25
2024-04-02,FR08,Artikel_007,30,36
2024-04-02,FR09,Artikel_004,20,23
2024-04-02,FR09,Artikel_002,25,27
2024-04-02,FR09,Artikel_016,31,34
2024-04-02,FR09,Artikel_003,23,24
2024-04-02,FR09,Artikel_009,26,22
2024-04-02,BE00,Artikel_013,32,30
2024-04-02,BE00,Artikel_001,17,19
2024-04-02,BE00,Artikel_015,33,37
2024-04-02,BE00,Artikel_020,27,26
2024-04-02,BE00,Artikel_006,28,28
2024-04-02,BE01,Artikel_009,29,32
2024-04-02,BE01,Artikel_002,28,30
2024-04-02,BE01,Artikel_006,30,29
2024-04-02,BE01,Artikel_016,32,36
2024-04-02,BE01,Artikel_008,42,49
2024-04-02,BE02,Artikel_006,27,30
2024-04-02,BE02,Artikel_001,17,19
2024-04-02,BE02,Artikel_016,43,38
2024-04-02,BE02,Artikel_009,25,20
2024-04-02,BE02,Artikel_005,28,28
2024-04-02,BE03,Artikel_007,25,29
2024-04-02,BE03,Artikel_019,29,32
2024-04-02,BE03,Artikel_006,32,30
2024-04-02,BE03,Artikel_017,23,22
2024-04-02,BE03,Artikel_018,32,37
2024-04-02,BE04,Artikel_018,34,34
2024-04-02,BE04,Artikel_008,28,31
2024-04-02,BE04,Artikel_004,22,24
2024-04-02,BE04,Artikel_020,27,26
2024-04-02,BE04,Artikel_003,23,18
2024-04-02,BE05,Artikel_007,30,30
2024-04-02,BE05,Artikel_003,33,37
2024-04-02,BE05,Artikel_016,23,25
2024-04-02,BE05,Artikel_005,22,23
2024-04-02,BE05,Artikel_018,27,32
2024-04-02,BE06,Artikel_014,36,38
2024-04-02,BE06,Artikel_011,35,37
2024-04-02,BE06,Artikel_017,28,29
2024-04-02,BE06,Artikel_007,34,30
2024-04-02,BE06,Artikel_010,41,43
2024-04-02,BE07,Artikel_018,44,47
2024-04-02,BE07,Artikel_015,28,28
2024-04-02,BE07,Artikel_012,32,32
2024-04-02,BE07,Artikel_002,31,34
2024-04-02,BE07,Artikel_010,28,32
2024-04-02,BE08,Artikel_010,26,26
2024-04-02,BE08,Artikel_015,29,31
2024-04-02,BE08,Artikel_012,33,31
2024-04-02,BE08,Artikel_017,30,37
2024-04-02,BE08,Artikel_011,30,30
2024-04-02,BE09,Artikel_006,35,35
2024-04-02,BE09,Artikel_005,31,28
2024-04-02,BE09,Artikel_014,37,37
2024-04-02,BE09,Artikel_012,44,39
2024-04-02,BE09,Artikel_018,29,31
2024-04-02,NI00,Artikel_009,20,21
2024-04-02,NI00,Artikel_011,34,35
2024-04-02,NI00,Artikel_007,30,33
2024-04-02,NI00,Artikel_017,33,30
2024-04-02,NI00,Artikel_003,31,31
2024-04-02,NI01,Artikel_004,40,41
2024-04-02,NI01,Artikel_014,32,36
2024-04-02,NI01,Artikel_008,34,34
2024-04-02,NI01,Artikel_017,29,36
2024-04-02,NI01,Artikel_010,22,22
2024-04-02,NI02,Artikel_001,28,27
2024-04-02,NI02,Artikel_009,28,33
2024-04-02,NI02,Artikel_011,31,30
2024-04-02,NI02,Artikel_005,31,35
2024-04-02,NI02,Artikel_019,33,34
2024-04-02,NI03,Artikel_003,25,23
2024-04-02,NI03,Artikel_001,15,15
2024-04-02,NI03,Artikel_017,42,46
2024-04-02,NI03,Artikel_011,29,35
2024-04-02,NI03,Artikel_020,26,27
2024-04-02,NI04,Artikel_014,38,39
2024-04-02,NI04,Artikel_009,30,36
2024-04-02,NI04,Artikel_017,31,35
2024-04-02,NI04,Artikel_007,25,25
2024-04-02,NI04,Artikel_013,30,32
2024-04-02,NI05,Artikel_008,27,29
2024-04-02,NI05,Artikel_012,35,30
2024-04-02,NI05,Artikel_006,29,31
2024-04-02,NI05,Artikel_013,23,22
2024-04-02,NI05,Artikel_011,27,28
2024-04-02,NI06,Artikel_007,25,27
2024-04-02,NI06,Artikel_006,29,27
2024-04-02,NI06,Artikel_005,27,27
2024-04-02,NI06,Artikel_019,28,30
2024-04-02,NI06,Artikel_012,34,41
2024-04-02,NI07,Artikel_016,20,22
2024-04-02,NI07,Artikel_014,33,36
2024-04-02,NI07,Artikel_003,42,49
2024-04-02,NI07,Artikel_004,26,30
2024-04-02,NI07,Artikel_017,34,32
2024-04-02,NI08,Artikel_016,30,33
2024-04-02,NI08,Artikel_014,36,37
2024-04-02,NI08,Artikel_001,34,36
2024-04-02,NI08,Artikel_017,26,28
2024-04-02,NI08,Artikel_002,24,26
2024-04-02,NI09,Artikel_011,34,38
2024-04-02,NI09,Artikel_004,42,39
2024-04-02,NI09,Artikel_012,35,35
2024-04-02,NI09,Artikel_002,28,25
2024-04-02,NI09,Artikel_003,33,33
2024-04-02,PO00,Artikel_015,18,20
2024-04-02,PO00,Artikel_006,24,26
2024-04-02,PO00,Artikel_012,31,31
2024-04-02,PO00,Artikel_016,26,25
2024-04-02,PO00,Artikel_019,33,36
2024-04-02,PO01,Artikel_003,31,28
2024-04-02,PO01,Artikel_007,39,39
2024-04-02,PO01,Artikel_019,31,32
2024-04-02,PO01,Artikel_005,27,24
2024-04-02,PO01,Artikel_011,34,39
2024-04-02,PO02,Artikel_003,20,19
2024-04-02,PO02,Artikel_006,33,29
2024-04-02,PO02,Artikel_009,19,20
2024-04-02,PO02,Artikel_014,33,36
2024-04-02,PO02,Artikel_018,25,25
2024-04-02,PO03,Artikel_005,26,27
2024-04-02,PO03,Artikel_001,20,20
2024-04-02,PO03,Artikel_003,34,32
2024-04-02,PO03,Artikel_012,29,26
2024-04-02,PO03,Artikel_008,25,24
2024-04-02,PO04,Artikel_009,26,27
2024-04-02,PO04,Artikel_004,32,33
2024-04-02,PO04,Artikel_018,27,32
2024-04-02,PO04,Artikel_016,32,37
2024-04-02,PO04,Artikel_005,26,29
2024-04-02,PO05,Artikel_019,27,32
2024-04-02,PO05,Artikel_020,32,35
2024-04-02,PO05,Artikel_007,25,27
2024-04-02,PO05,Artikel_014,33,33
2024-04-02,PO05,Artikel_008,31,32
2024-04-02,PO06,Artikel_014,29,33
2024-04-02,PO06,Artikel_017,24,24
2024-04-02,PO06,Artikel_004,50,52
2024-04-02,PO06,Artikel_016,21,21
2024-04-02,PO06,Artikel_019,39,39
2024-04-02,PO07,Artikel_008,34,30
2024-04-02,PO07,Artikel_005,31,28
2024-04-02,PO07,Artikel_012,34,38
2024-04-02,PO07,Artikel_015,25,24
2024-04-02,PO07,Artikel_011,26,25
2024-04-02,PO08,Artikel_010,19,21
2024-04-02,PO08,Artikel_018,33,39
2024-04-02,PO08,Artikel_007,42,46
2024-04-02,PO08,Artikel_014,40,43
2024-04-02,PO08,Artikel_009,25,28
2024-04-02,PO09,Artikel_009,30,34
2024-04-02,PO09,Artikel_002,28,32
2024-04-02,PO09,Artikel_017,26,33
2024-04-02,PO09,Artikel_011,38,39
2024-04-02,PO09,Artikel_010,32,38
2024-04-02,TS00,Artikel_003,33,41
2024-04-02,TS00,Artikel_009,41,39
2024-04-02,TS00,Artikel_006,36,36
2024-04-02,TS00,Artikel_016,27,28
2024-04-02,TS00,Artikel_008,18,18
2024-04-02,TS01,Artikel_017,33,39
2024-04-02,TS01,Artikel_012,24,27
2024-04-02,TS01,Artikel_015,36,39
2024-04-02,TS01,Artikel_005,22,20
2024-04-02,TS01,Artikel_001,30,29
2024-04-02,TS02,Artikel_012,28,30
2024-04-02,TS02,Artikel_013,27,29
2024-04-02,TS02,Artikel_005,43,45
2024-04-02,TS02,Artikel_004,22,18
2024-04-02,TS02,Artikel_016,31,33
2024-04-02,TS03,Artikel_011,33,33
2024-04-02,TS03,Artikel_005,37,46
2024-04-02,TS03,Artikel_014,24,22
2024-04-02,TS03,Artikel_002,24,24
2024-04-02,TS03,Artikel_019,24,24
2024-04-02,TS04,Artikel_010,34,31
2024-04-02,TS04,Artikel_009,21,22
2024-04-02,TS04,Artikel_014,24,23
2024-04-02,TS04,Artikel_006,22,20
2024-04-02,TS04,Artikel_015,30,27
2024-04-02,TS05,Artikel_014,32,31
2024-04-02,TS05,Artikel_009,29,35
2024-04-02,TS05,Artikel_017,33,35
2024-04-02,TS05,Artikel_016,30,32
2024-04-02,TS05,Artikel_010,30,34
2024-04-02,TS06,Artikel_020,32,30
2024-04-02,TS06,Artikel_001,33,33
2024-04-02,TS06,Artikel_005,28,29
2024-04-02,TS06,Artikel_013,29,26
2024-04-02,TS06,Artikel_017,35,45
2024-04-02,TS07,Artikel_007,32,30
2024-04-02,TS07,Artikel_020,26,28
2024-04-02,TS07,Artikel_015,36,44
2024-04-02,TS07,Artikel_003,27,24
2024-04-02,TS07,Artikel_001,29,29
2024-04-02,TS08,Artikel_017,28,29
2024-04-02,TS08,Artikel_016,20,21
2024-04-02,TS08,Artikel_010,28,27
2024-04-02,TS08,Artikel_007,28,29
2024-04-02,TS08,Artikel_003,31,30
2024-04-02,TS09,Artikel_008,28,26
2024-04-02,TS09,Artikel_012,28,31
2024-04-02,TS09,Artikel_013,33,38
2024-04-02,TS09,Artikel_019,25,25
2024-04-02,TS09,Artikel_003,35,36
2024-04-02,DÄ00,Artikel_012,31,33
2024-04-02,DÄ00,Artikel_002,35,41
2024-04-02,DÄ00,Artikel_017,35,38
2024-04-02,DÄ00,Artikel_001,32,30
2024-04-02,DÄ00,Artikel_019,24,25
2024-04-02,DÄ01,Artikel_011,39,42
2024-04-02,DÄ01,Artikel_009,32,34
2024-04-02,DÄ01,Artikel_017,32,36
2024-04-02,DÄ01,Artikel_020,30,28
2024-04-02,DÄ01,Artikel_010,27,26
2024-04-02,DÄ02,Artikel_015,25,26
2024-04-02,DÄ02,Artikel_020,24,27
2024-04-02,DÄ02,Artikel_006,33,36
2024-04-02,DÄ02,Artikel_012,35,40
2024-04-02,DÄ02,Artikel_002,33,35
2024-04-02,DÄ03,Artikel_017,27,29
2024-04-02,DÄ03,Artikel_009,24,26
2024-04-02,DÄ03,Artikel_019,26,23
2024-04-02,DÄ03,Artikel_002,34,36
2024-04-02,DÄ03,Artikel_011,28,27
2024-04-02,DÄ04,Artikel_001,25,26
2024-04-02,DÄ04,Artikel_006,27,27
2024-04-02,DÄ04,Artikel_005,38,41
2024-04-02,DÄ04,Artikel_003,26,28
2024-04-02,DÄ04,Artikel_004,20,22
2024-04-02,DÄ05,Artikel_015,25,27
2024-04-02,DÄ05,Artikel_003,28,29
2024-04-02,DÄ05,Artikel_014,35,36
2024-04-02,DÄ05,Artikel_016,27,30
2024-04-02,DÄ05,Artikel_008,34,40
2024-04-02,DÄ06,Artikel_016,36,45
2024-04-02,DÄ06,Artikel_020,37,42
2024-04-02,DÄ06,Artikel_008,34,32
2024-04-02,DÄ06,Artikel_017,25,30
2024-04-02,DÄ06,Artikel_018,27,30
2024-04-02,DÄ07,Artikel_004,31,35
2024-04-02,DÄ07,Artikel_001,29,27
2024-04-02,DÄ07,Artikel_011,41,49
2024-04-02,DÄ07,Artikel_016,30,34
2024-04-02,DÄ07,Artikel_009,26,30
2024-04-02,DÄ08,Artikel_001,32,35
2024-04-02,DÄ08,Artikel_018,29,27
2024-04-02,DÄ08,Artikel_007,36,43
2024-04-02,DÄ08,Artikel_012,36,40
2024-04-02,DÄ08,Artikel_019,44,35
2024-04-02,DÄ09,Artikel_009,23,23
2024-04-02,DÄ09,Artikel_006,31,31
2024-04-02,DÄ09,Artikel_011,21,21
2024-04-02,DÄ09,Artikel_018,33,36
2024-04-02,DÄ09,Artikel_010,26,25
2024-04-02,LU00,Artikel_001,38,39
2024-04-02,LU00,Artikel_017,36,39
2024-04-02,LU00,Artikel_014,27,27
2024-04-02,LU00,Artikel_013,20,19
2024-04-02,LU00,Artikel_006,25,25
2024-04-02,LU01,Artikel_015,24,24
2024-04-02,LU01,Artikel_020,26,24
2024-04-02,LU01,Artikel_017,25,23
2024-04-02,LU01,Artikel_006,26,26
2024-04-02,LU01,Artikel_011,25,26
2024-04-02,LU02,Artikel_002,23,24
2024-04-02,LU02,Artikel_012,27,26
2024-04-02,LU02,Artikel_017,35,37
2024-04-02,LU02,Artikel_014,23,30
2024-04-02,LU02,Artikel_019,26,27
2024-04-02,LU03,Artikel_013,27,26
2024-04-02,LU03,Artikel_012,19,23
2024-04-02,LU03,Artikel_008,31,31
2024-04-02,LU03,Artikel_007,27,27
2024-04-02,LU03,Artikel_014,24,27
2024-04-02,LU04,Artikel_006,34,39
2024-04-02,LU04,Artikel_009,28,29
2024-04-02,LU04,Artikel_018,28,33
2024-04-02,LU04,Artikel_017,23,23
2024-04-02,LU04,Artikel_002,42,52
2024-04-02,LU05,Artikel_003,30,36
2024-04-02,LU05,Artikel_005,25,29
2024-04-02,LU05,Artikel_010,23,21
2024-04-02,LU05,Artikel_013,24,23
2024-04-02,LU05,Artikel_008,36,35
2024-04-02,LU06,Artikel_019,31,36
2024-04-02,LU06,Artikel_007,28,27
2024-04-02,LU06,Artikel_003,31,30
2024-04-02,LU06,Artikel_011,33,36
2024-04-02,LU06,Artikel_018,25,24
2024-04-02,LU07,Artikel_010,35,33
2024-04-02,LU07,Artikel_006,34,28
2024-04-02,LU07,Artikel_011,21,20
2024-04-02,LU07,Artikel_004,39,37
2024-04-02,LU07,Artikel_003,29,28
2024-04-02,LU08,Artikel_004,34,26
2024-04-02,LU08,Artikel_017,35,35
2024-04-02,LU08,Artikel_018,36,38
2024-04-02,LU08,Artikel_002,30,25
2024-04-02,LU08,Artikel_013,18,15
2024-04-02,LU09,Artikel_012,36,44
2024-04-02,LU09,Artikel_002,25,24
2024-04-02,LU09,Artikel_016,32,34
2024-04-02,LU09,Artikel_004,24,24
2024-04-02,LU09,Artikel_005,34,39
2024-04-03,DE00,Artikel_008,35,39
2024-04-03,DE00,Artikel_016,40,49
2024-04-03,DE00,Artikel_018,19,20
2024-04-03,DE00,Artikel_011,35,41
2024-04-03,DE00,Artikel_013,27,28
2024-04-03,DE01,Artikel_020,40,43
2024-04-03,DE01,Artikel_002,32,36
2024-04-03,DE01,Artikel_017,34,34
2024-04-03,DE01,Artikel_011,33,32
2024-04-03,DE01,Artikel_015,29,29
2024-04-03,DE02,Artikel_012,27,30
2024-04-03,DE02,Artikel_004,19,19
2024-04-03,DE02,Artikel_001,24,25
2024-04-03,DE02,Artikel_002,26,19
2024-04-03,DE02,Artikel_020,33,36
2024-04-03,DE03,Artikel_001,34,40
2024-04-03,DE03,Artikel_013,33,37
2024-04-03,DE03,Artikel_010,27,27
2024-04-03,DE03,Artikel_006,26,25
2024-04-03,DE03,Artikel_004,29,27
2024-04-03,DE04,Artikel_002,22,19
2024-04-03,DE04,Artikel_008,30,32
2024-04-03,DE04,Artikel_018,31,35
2024-04-03,DE04,Artikel_009,27,28
2024-04-03,DE04,Artikel_004,36,40
2024-04-03,DE05,Artikel_006,28,30
2024-04-03,DE05,Artikel_011,35,32
2024-04-03,DE05,Artikel_013,25,32
2024-04-03,DE05,Artikel_003,31,32
2024-04-03,DE05,Artikel_016,30,30
2024-04-03,DE06,Artikel_008,24,26
2024-04-03,DE06,Artikel_017,29,29
2024-04-03,DE06,Artikel_018,18,18
2024-04-03,DE06,Artikel_013,25,30
2024-04-03,DE06,Artikel_003,26,30
2024-04-03,DE07,Artikel_002,36,36
2024-04-03,DE07,Artikel_011,27,26
2024-04-03,DE07,Artikel_001,25,28
2024-04-03,DE07,Artikel_017,29,29
2024-04-03,DE07,Artikel_020,28,30
2024-04-03,DE08,Artikel_002,36,31
2024-04-03,DE08,Artikel_019,40,40
2024-04-03,DE08,Artikel_020,40,39
2024-04-03,DE08,Artikel_015,30,31
2024-04-03,DE08,Artikel_013,24,25
2024-04-03,DE09,Artikel_016,34,37
2024-04-03,DE09,Artikel_014,29,32
2024-04-03,DE09,Artikel_019,33,35
2024-04-03,DE09,Artikel_020,28,32
2024-04-03,DE09,Artikel_011,36,36
2024-04-03,ÖS00,Artikel_018,28,28
2024-04-03,ÖS00,Artikel_014,29,28
2024-04-03,ÖS00,Artikel_012,33,30
2024-04-03,ÖS00,Artikel_006,24,24
2024-04-03,ÖS00,Artikel_020,24,21
2024-04-03,ÖS01,Artikel_014,30,32
2024-04-03,ÖS01,Artikel_011,43,46
2024-04-03,ÖS01,Artikel_018,32,35
2024-04-03,ÖS01,Artikel_016,34,33
2024-04-03,ÖS01,Artikel_005,31,38
2024-04-03,ÖS02,Artikel_006,29,29
2024-04-03,ÖS02,Artikel_015,36,38
2024-04-03,ÖS02,Artikel_020,30,26
2024-04-03,ÖS02,Artikel_002,16,18
2024-04-03,ÖS02,Artikel_014,45,43
2024-04-03,ÖS03,Artikel_014,33,38
2024-04-03,ÖS03,Artikel_010,42,41
2024-04-03,ÖS03,Artikel_004,32,36
2024-04-03,ÖS03,Artikel_001,33,30
2024-04-03,ÖS03,Artikel_012,27,29
2024-04-03,ÖS04,Artikel_011,29,29
2024-04-03,ÖS04,Artikel_020,21,19
2024-04-03,ÖS04,Artikel_018,22,25
2024-04-03,ÖS04,Artikel_012,24,29
2024-04-03,ÖS04,Artikel_005,49,53
2024-04-03,ÖS05,Artikel_011,40,40
2024-04-03,ÖS05,Artikel_013,18,15
2024-04-03,ÖS05,Artikel_014,27,31
2024-04-03,ÖS05,Artikel_016,31,32
2024-04-03,ÖS05,Artikel_010,26,28
2024-04-03,ÖS06,Artikel_009,26,29
2024-04-03,ÖS06,Artikel_020,18,15
2024-04-03,ÖS06,Artikel_019,25,25
2024-04-03,ÖS06,Artikel_004,27,25
2024-04-03,ÖS06,Artikel_006,21,15
2024-04-03,ÖS07,Artikel_018,27,27
2024-04-03,ÖS07,Artikel_003,30,35
2024-04-03,ÖS07,Artikel_008,34,36
2024-04-03,ÖS07,Artikel_014,23,21
2024-04-03,ÖS07,Artikel_005,33,28
2024-04-03,ÖS08,Artikel_011,33,30
2024-04-03,ÖS08,Artikel_003,27,30
2024-04-03,ÖS08,Artikel_016,28,32
2024-04-03,ÖS08,Artikel_008,33,36
2024-04-03,ÖS08,Artikel_020,28,27
2024-04-03,ÖS09,Artikel_010,33,39
2024-04-03,ÖS09,Artikel_014,33,33
2024-04-03,ÖS09,Artikel_011,29,32
2024-04-03,ÖS09,Artikel_005,28,31
2024-04-03,ÖS09,Artikel_017,37,31
2024-04-03,SC00,Artikel_011,40,42
2024-04-03,SC00,Artikel_016,35,41
2024-04-03,SC00,Artikel_015,36,34
2024-04-03,SC00,Artikel_003,35,34
2024-04-03,SC00,Artikel_004,37,42
2024-04-03,SC01,Artikel_011,27,29
2024-04-03,SC01,Artikel_007,31,34
2024-04-03,SC01,Artikel_008,29,35
2024-04-03,SC01,Artikel_018,35,33
2024-04-03,SC01,Artikel_004,32,36
2024-04-03,SC02,Artikel_005,25,26
2024-04-03,SC02,Artikel_020,37,35
2024-04-03,SC02,Artikel_013,34,38
2024-04-03,SC02,Artikel_012,27,28
2024-04-03,SC02,Artikel_019,26,24
2024-04-03,SC03,Artikel_003,31,38
2024-04-03,SC03,Artikel_010,26,27
2024-04-03,SC03,Artikel_008,31,35
2024-04-03,SC03,Artikel_019,20,17
2024-04-03,SC03,Artikel_006,39,45
2024-04-03,SC04,Artikel_015,23,24
2024-04-03,SC04,Artikel_018,35,30
2024-04-03,SC04,Artikel_012,26,25
2024-04-03,SC04,Artikel_011,33,32
2024-04-03,SC04,Artikel_009,31,29
2024-04-03,SC05,Artikel_017,33,38
2024-04-03,SC05,Artikel_014,27,28
2024-04-03,SC05,Artikel_009,22,24
2024-04-03,SC05,Artikel_001,34,32
2024-04-03,SC05,Artikel_006,26,30
2024-04-03,SC06,Artikel_014,31,32
2024-04-03,SC06,Artikel_017,30,33
2024-04-03,SC06,Artikel_009,31,27
2024-04-03,SC06,Artikel_002,25,30
2024-04-03,SC06,Artikel_008,27,32
2024-04-03,SC07,Artikel_006,31,24
2024-04-03,SC07,Artikel_015,27,32
2024-04-03,SC07,Artikel_004,33,31
2024-04-03,SC07,Artikel_017,23,24
2024-04-03,SC07,Artikel_010,33,31
2024-04-03,SC08,Artikel_011,30,27
2024-04-03,SC08,Artikel_016,29,31
2024-04-03,SC08,Artikel_010,37,38
2024-04-03,SC08,Artikel_020,31,29
2024-04-03,SC08,Artikel_019,21,22
2024-04-03,SC09,Artikel_014,31,29
2024-04-03,SC09,Artikel_008,32,33
2024-04-03,SC09,Artikel_018,33,32
2024-04-03,SC09,Artikel_017,27,32
2024-04-03,SC09,Artikel_010,28,31
2024-04-03,FR00,Artikel_015,29,31
2024-04-03,FR00,Artikel_004,28,34
2024-04-03,FR00,Artikel_003,19,17
2024-04-03,FR00,Artikel_002,33,38
2024-04-03,FR00,Artikel_014,34,38
2024-04-03,FR01,Artikel_009,26,26
2024-04-03,FR01,Artikel_012,28,29
2024-04-03,FR01,Artikel_016,24,20
2024-04-03,FR01,Artikel_019,28,24
2024-04-03,FR01,Artikel_011,33,30
2024-04-03,FR02,Artikel_003,32,34
2024-04-03,FR02,Artikel_010,23,24
2024-04-03,FR02,Artikel_001,32,28
2024-04-03,FR02,Artikel_002,23,21
2024-04-03,FR02,Artikel_005,24,30
2024-04-03,FR03,Artikel_005,37,43
2024-04-03,FR03,Artikel_015,27,26
2024-04-03,FR03,Artikel_008,31,32
2024-04-03,FR03,Artikel_006,28,29
2024-04-03,FR03,Artikel_001,29,30
2024-04-03,FR04,Artikel_008,21,23
2024-04-03,FR04,Artikel_001,36,43
2024-04-03,FR04,Artikel_013,30,32
2024-04-03,FR04,Artikel_012,23,25
2024-04-03,FR04,Artikel_017,47,51
2024-04-03,FR05,Artikel_007,31,24
2024-04-03,FR05,Artikel_008,33,32
2024-04-03,FR05,Artikel_002,29,29
2024-04-03,FR05,Artikel_001,28,31
2024-04-03,FR05,Artikel_009,28,29
2024-04-03,FR06,Artikel_014,29,31
2024-04-03,FR06,Artikel_017,31,33
2024-04-03,FR06,Artikel_020,35,38
2024-04-03,FR06,Artikel_013,35,40
2024-04-03,FR06,Artikel_003,29,37
2024-04-03,FR07,Artikel_020,25,28
2024-04-03,FR07,Artikel_014,31,33
2024-04-03,FR07,Artikel_003,35,34
2024-04-03,FR07,Artikel_006,25,25
2024-04-03,FR07,Artikel_016,24,23
2024-04-03,FR08,Artikel_006,25,25
2024-04-03,FR08,Artikel_018,30,29
2024-04-03,FR08,Artikel_004,28,29
2024-04-03,FR08,Artikel_001,19,17
2024-04-03,FR08,Artikel_009,31,33
2024-04-03,FR09,Artikel_014,44,50
2024-04-03,FR09,Artikel_010,21,22
2024-04-03,FR09,Artikel_003,32,29
2024-04-03,FR09,Artikel_007,26,27
2024-04-03,FR09,Artikel_002,22,22
2024-04-03,BE00,Artikel_012,26,29
2024-04-03,BE00,Artikel_009,20,16
2024-04-03,BE00,Artikel_003,33,33
2024-04-03,BE00,Artikel_015,29,22
2024-04-03,BE00,Artikel_013,27,32
2024-04-03,BE01,Artikel_004,27,30
2024-04-03,BE01,Artikel_019,25,27
2024-04-03,BE01,Artikel_005,33,32
2024-04-03,BE01,Artikel_003,30,30
2024-04-03,BE01,Artikel_020,27,27
2024-04-03,BE02,Artikel_015,37,36
2024-04-03,BE02,Artikel_013,24,21
2024-04-03,BE02,Artikel_006,27,32
2024-04-03,BE02,Artikel_003,37,32
2024-04-03,BE02,Artikel_016,33,38
2024-04-03,BE03,Artikel_012,28,23
2024-04-03,BE03,Artikel_004,33,32
2024-04-03,BE03,Artikel_010,33,30
2024-04-03,BE03,Artikel_002,29,34
2024-04-03,BE03,Artikel_018,24,29
2024-04-03,BE04,Artikel_015,31,34
2024-04-03,BE04,Artikel_008,35,33
2024-04-03,BE04,Artikel_009,26,30
2024-04-03,BE04,Artikel_007,34,36
2024-04-03,BE04,Artikel_017,30,29
2024-04-03,BE05,Artikel_015,32,28
2024-04-03,BE05,Artikel_018,26,22
2024-04-03,BE05,Artikel_016,34,35
2024-04-03,BE05,Artikel_011,31,32
2024-04-03,BE05,Artikel_010,21,19
2024-04-03,BE06,Artikel_013,31,35
2024-04-03,BE06,Artikel_003,24,25
2024-04-03,BE06,Artikel_015,37,39
2024-04-03,BE06,Artikel_008,36,41
2024-04-03,BE06,Artikel_005,31,29
2024-04-03,BE07,Artikel_019,26,25
2024-04-03,BE07,Artikel_018,31,38
2024-04-03,BE07,Artikel_016,21,19
2024-04-03,BE07,Artikel_003,24,23
2024-04-03,BE07,Artikel_014,28,26
2024-04-03,BE08,Artikel_014,33,42
2024-04-03,BE08,Artikel_005,33,29
2024-04-03,BE08,Artikel_020,34,36
2024-04-03,BE08,Artikel_019,26,26
